SMILES,molar_mass,log_p_sat,c,volatility
C(=O)(O)C(OO)(C(=O))OC(=O)CC(=O),206.107,-7.532578505044583,2.523837726508788e-06,SVOC
C(=O)(O)C(OO)(C(=O))OC(=O)CC(=O)C(=O),234.1171,-7.602536108680336,2.4403056095285533e-06,SVOC
C(=O)(O)C(OO)(C(=O))OOC(=O),180.0698,-5.426226488981802,0.00028168361410289773,SVOC
C(=O)(O)C(OO)(C(=O))OOC(=O)C(=O),208.0799,-6.575857377300089,2.306322012991821e-05,SVOC
C(=O)(O)C(OO)(C(=O))OOC(ON(=O)(=O))(C)C(=O),269.1199,-6.428063205962821,4.1920822765447723e-05,SVOC
C(=O)(O)C(OO)(C(=O))OOC(ON(=O)(=O))(C)C(=O)C(=O),297.13,-6.2802764032539935,6.504550513711794e-05,SVOC
C(=O)(O)C(OO)(C(=O))OOC(OO)C(=O),226.0951,-7.4261396486182685,3.5375182796596844e-06,SVOC
C(=O)(O)C(OO)(C(ON(=O)(=O)))C(=O),195.0844,-5.071925414507456,0.0006899924184264919,IVOC
C(=O)(O)C(OO)(C(ON(=O)(=O)))C(=O)C(=O)C(=O)(OO),283.1034,-8.28392381709109,6.145658998765138e-07,SVOC
C(=O)(O)C(OO)(C(ON(=O)(=O)))C(=O)C(=O)C(ON(=O)(=O))C(=O),326.1281,-6.981403453255672,1.4207967600183287e-05,SVOC
C(=O)(O)C(OO)(C(ON(=O)(=O)))C(=O)OC(=O)C(=O),267.104,-6.571910088087599,2.9875659068230432e-05,SVOC
C(=O)(O)C(OO)(C(ON(=O)(=O)))C(=O)OC(=O)C(=O)(OON(=O)(=O)),344.1004,-5.957769154080707,0.00015829354833186532,SVOC
C(=O)(O)C(OO)(C(ON(=O)(=O)))C(=O)OC(OO)C(=O)(OON(=O)(=O)),362.1156,-7.802621385114888,2.3810748104030266e-06,SVOC
C(=O)(O)C(OO)(C(ON(=O)(=O)))C(C(=O)(OON(=O)(=O)))C(O)(C)C,344.1865,-9.050383825820465,1.2792552183741625e-07,LVOC
C(=O)(O)C(OO)(C(ON(=O)(=O)))C(C(=O))C(=O)C(O),267.1471,-10.084342437105752,9.18237908097708e-09,LVOC
C(=O)(O)C(OO)(C(ON(=O)(=O)))C(C(O))C(=O),239.137,-8.877444030264694,1.3235792116238638e-07,LVOC
C(=O)(O)C(OO)(C(ON(=O)(=O)))C(C(ON(=O)(=O)))CC(=O),298.1611,-8.010771903982278,1.214021195247231e-06,SVOC
C(=O)(O)C(OO)(C(ON(=O)(=O)))C(C)(C(=O)(OO))C(=O),283.1465,-7.470374435384366,4.001141894772306e-06,SVOC
C(=O)(O)C(OO)(C(ON(=O)(=O)))C(C)(C)C(=O),237.1641,-7.203621195347454,6.194053402368562e-06,SVOC
C(=O)(O)C(OO)(C(ON(=O)(=O)))C(C)(C)C(=O)(OON(=O)(=O)),314.1605,-5.775414462666939,0.00021992991573173737,SVOC
C(=O)(O)C(OO)(C(ON(=O)(=O)))C(O)(C(=O))C(=O)C,267.1471,-4.32639064924366,0.00525904644002797,IVOC
C(=O)(O)C(OO)(C(ON(=O)(=O)))C(O)(C1(O))OOC1C(=O),299.1459,-12.004576705937463,1.235530697004825e-10,ELVOC
C(=O)(O)C(OO)(C(ON(=O)(=O)))C(ON(=O)(=O))(C)CC(=O),298.1611,-8.28315490709407,6.484003877905446e-07,SVOC
C(=O)(O)C(OO)(C(ON(=O)(=O)))C(ON(=O)(=O))C(=O)(OO),302.1067,-5.6193052922012265,0.00030297183395892316,IVOC
C(=O)(O)C(OO)(C(ON(=O)(=O)))C(ON(=O)(=O))C(=O)OC(=O),314.1174,-6.744929831567616,2.3588990393945825e-05,SVOC
C(=O)(O)C(OO)(C(ON(=O)(=O)))C(ON(=O)(=O))C1OC1C(=O),312.1446,-7.766312195639144,2.2314688132381996e-06,SVOC
C(=O)(O)C(OO)(C(ON(=O)(=O)))C(ON(=O)(=O))C1OC1C(=O)(OO),344.1434,-10.461009822191846,4.969089440936701e-09,LVOC
C(=O)(O)C(OO)(C(ON(=O)(=O)))C(OO)(C(=O))C(=O)C,283.1465,-9.742443750240025,2.1385265105939623e-08,LVOC
C(=O)(O)C(OO)(C(ON(=O)(=O)))C1CC(C(=O)(OON(=O)(=O)))C1(C)C,354.2244,-7.604626667214775,3.67450630705922e-06,SVOC
C(=O)(O)C(OO)(C(ON(=O)(=O)))C1CC(C(OO))C1(C)C,295.2433,-9.433573813751185,4.541020141129827e-08,LVOC
C(=O)(O)C(OO)(C(ON(=O)(=O)))C1OOC(C1(=O))C(=O)(OON(=O)(=O)),358.1269,-7.021690019584821,1.4219820520528133e-05,SVOC
C(=O)(O)C(OO)(C(ON(=O)(=O)))C1OOC(OO)(C1(O))C(=O),315.1453,-9.763752197506331,2.2662396207775288e-08,LVOC
C(=O)(O)C(OO)(C(ON(=O)(=O)))OC(=O),211.0838,-5.488018157544564,0.00028640720386058463,SVOC
C(=O)(O)C(OO)(C(ON(=O)(=O)))OC(=O)C(=O),239.0939,-5.832921817584827,0.0001466202209218858,SVOC
C(=O)(O)C(OO)(C(ON(=O)(=O)))OC(=O)C(=O)C(=O),267.104,-6.087476567954186,9.114881248281786e-05,SVOC
C(=O)(O)C(OO)(C(ON(=O)(=O)))OC(=O)C(N(=O)(=O))C(=O)C(=O),326.1281,-7.151402068029467,9.60579564801335e-06,SVOC
C(=O)(O)C(OO)(C(ON(=O)(=O)))OC(=O)CC(=O)(OO),285.1193,-11.147621250865305,8.471348653564141e-10,LVOC
C(=O)(O)C(OO)(C(ON(=O)(=O)))OOC(=O)C(=O),255.0933,-6.099016978838746,8.476747839361641e-05,SVOC
C(=O)(O)C(OO)(C(ON(=O)(=O)))OOC(=O)C(=O)(OON(=O)(=O)),332.0897,-5.662424363381791,0.000301563123877246,IVOC
C(=O)(O)C(OO)(C(ON(=O)(=O)))OOC(=O)C(ON(=O)(=O)),302.1067,-7.327961182405847,5.925791485294956e-06,SVOC
C(=O)(O)C(OO)(C(OO))C(=O)C(O)(O)C(=O),240.1217,-11.216526219146992,6.087687929283751e-10,LVOC
C(=O)(O)C(OO)(C(OO))C(=O)OC(=O),210.0957,-7.892737076797191,1.1226057906611788e-06,SVOC
C(=O)(O)C(OO)(C(OO))C(=O)OC(=O)C(=O),238.1058,-8.019168340604558,9.509306046277991e-07,SVOC
C(=O)(O)C(OO)(C(OO))C(O)C(=O)(OO),228.111,-11.92662421034306,1.1273771004302633e-10,ELVOC
C(=O)(O)C(OO)(C(OO))C(O)C1OC1C(=O)(OON(=O)(=O)),315.1453,-10.627116573074732,3.104141088799945e-09,LVOC
C(=O)(O)C(OO)(C(OO))C(OO)OC(=O),228.111,-10.610838359642964,2.332679430449375e-09,LVOC
C(=O)(O)C(OO)(C(OO))C1OC1C(=O),208.1229,-8.683338861958712,1.8010600696843297e-07,LVOC
C(=O)(O)C(OO)(C(OO))C1OOC(C1(O))C(=O),254.1483,-11.882840325738746,1.3892937256092439e-10,ELVOC
C(=O)(O)C(OO)(C(OO))OC(=O)C(=O),210.0957,-7.618708411296571,2.109871197964684e-06,SVOC
C(=O)(O)C(OO)(C(OO))OC(=O)CC(=O)(OON(=O)(=O)),301.1187,-8.521968184430664,3.7784765687506765e-07,SVOC
C(=O)(O)C(OO)=C(C(=O)(O))C(O)OC(=O),222.1064,-12.320481564243725,4.4322750143653044e-11,ELVOC
C(=O)(O)C(OO)=C(C(=O)(O))C(ON(=O)(=O)),223.0945,-8.396044284282718,3.7410349918399327e-07,SVOC
C(=O)(O)C(OO)=C(C(=O)(O))C1OC1C(=O),218.1177,-9.701747680103646,1.8092160025302395e-08,LVOC
C(=O)(O)C(OO)=C(C(=O)(OO))C1OC1C(=O),234.1171,-8.521563833946967,2.940468240118575e-07,LVOC
C(=O)(O)C(OO)=C(C(O))C(=O)(OON(=O)(=O)),239.0939,-7.310846163712182,4.878311444875226e-06,SVOC
C(=O)(O)C(OO)=C(C(O))C1OC1(ON(=O)(=O))C(=O),265.1312,-8.892421674171308,1.4177065776111128e-07,LVOC
C(=O)(O)C(OO)=C(C(ON(=O)(=O)))C(O)OC(=O),253.1205,-8.847603621481586,1.500620549019303e-07,LVOC
C(=O)(O)C(OO)=C(C(ON(=O)(=O)))C(OO)OC(=O),269.1199,-8.608436129715525,2.7673040204798653e-07,LVOC
C(=O)(O)C(OO)=C(C(ON(=O)(=O)))C1OC1C(=O)(OON(=O)(=O)),326.1281,-6.011304470511211,0.00013262669301092602,SVOC
C(=O)(O)C(OO)=C(C(OO))C(O)OC(=O)C(=O),252.1324,-10.721106393646902,2.000181726057364e-09,LVOC
C(=O)(O)C(OO)=C(C(OO))C1OC1(OO),224.1223,-9.483514061809576,3.072686128902464e-08,LVOC
C(=O)(O)C(OO)=C(C(OO))C1OC1C(=O),220.1336,-8.483774866776727,3.0161897533378266e-07,SVOC
C(=O)(O)C(OO)=C(C)C(=O)OC(=O)C(=O),218.1177,-6.897489188165032,1.1527865808212764e-05,SVOC
C(=O)(O)C(OO)=C(C)C1OC1C(=O),188.1348,-7.5700934485453795,2.1131137624862463e-06,SVOC
C(=O)(O)C(OO)=C(C)C1OC1C(=O)(OON(=O)(=O)),265.1312,-7.045185435507754,9.972925918212267e-06,SVOC
C(=O)(O)C(OO)=C(N(=O)(=O))C(=O)C(OO),223.0945,-10.635089831275351,2.157477242596308e-09,LVOC
C(=O)(O)C(OO)=C(N(=O)(=O))C(O)OC(=O)C(ON(=O)(=O)),298.118,-10.488134728765257,4.043902362308657e-09,LVOC
C(=O)(O)C(OO)=C(N(=O)(=O))C1OC1(C)C(=O)(OO),265.1312,-10.887466780273114,1.4339739049019939e-09,LVOC
C(=O)(O)C(OO)=C(N(=O)(=O))C1OC1C(=O)(OO),251.1046,-10.975487372398929,1.108956439893479e-09,LVOC
C(=O)(O)C(OO)=C(N(=O)(=O))C1OC1C(=O)(OON(=O)(=O)),296.1022,-8.285004167111197,6.411869255486136e-07,SVOC
C(=O)(O)C(OO)C(=O)C(=O),148.071,-4.478092110836427,0.0020555360110005557,IVOC
C(=O)(O)C(OO)C(=O)C(=O)(OO),180.0698,-5.76080344458996,0.00013037209026169172,SVOC
C(=O)(O)C(OO)=C(OO)C(=O),164.0704,-7.371981970666961,2.9080070646650887e-06,SVOC
C(=O)(O)C(OO)=C(OO)C(O)OC(=O),210.0957,-8.853989031767746,1.2273694892599835e-07,LVOC
C(=O)(O)C(OO)=CC(=O)C(=O),160.0817,-1.6768097989397894,1.4063035716616776,IVOC
C(=O)(O)C(OO)=CC(=O)OC(=O),176.0811,-4.658069161686381,0.0016150678498313112,IVOC
C(=O)(O)C(OO)=CC(=O)OC(=O)C(OO),222.1064,-8.852297671416624,1.3025985564294733e-07,LVOC
C(=O)(O)C(OO)=CC(=O)OC(OO)C(=O),222.1064,-7.750201808234153,1.6478074260385031e-06,SVOC
C(=O)(O)C(OO)=CC(O)OC(=O)C(ON(=O)(=O)),253.1205,-8.151984326188241,7.44543685198727e-07,SVOC
C(=O)(O)C(OO)=CC(OO)OC(=O)C(=O),222.1064,-8.338075182561267,4.256308333634293e-07,SVOC
C(=O)(O)C(OO)=CC(OO)OC(=O)C(ON(=O)(=O)),269.1199,-8.565560158082294,3.054448771804604e-07,SVOC
C(=O)(O)C(OO)=CC1(C)OC1C(=O)(O),204.1342,-8.56877033933498,2.2998135204394288e-07,LVOC
C(=O)(O)C(OO)=CC1(C)OC1C(=O)(OO),220.1336,-10.155910456838027,6.416867476260795e-09,LVOC
C(=O)(O)C(OO)=CC1(O)OC1(ON(=O)(=O))C(=O),251.1046,-8.714612643645431,2.0220375485645943e-07,LVOC
C(=O)(O)C(OO)=CC1(O)OC1(OO)C(=O),222.1064,-8.98938409456745,9.500012339517277e-08,LVOC
C(=O)(O)C(OO)=CC1(O)OC1C(=O),190.1076,-8.380665263527492,3.302793389267965e-07,SVOC
C(=O)(O)C(OO)=CC1OC1(C(=O)(OON(=O)(=O)))C(=O),279.1147,-7.157198132985432,8.112071463080446e-06,SVOC
C(=O)(O)C(OO)=CC1OC1(ON(=O)(=O))C(=O),235.1052,-6.461117988850707,3.393840570827309e-05,SVOC
C(=O)(O)C(OO)=CC1OC1(OO)C(=O),206.107,-7.741022695369308,1.5617705803558204e-06,SVOC
C(=O)(O)C(OO)C(=O),120.0609,-4.793102360711348,0.0008069496264839901,IVOC
C(=O)(O)C(OO)C(=O)(O),136.0603,-6.345883587514686,2.56091419680916e-05,SVOC
C(=O)(O)C(OO)C(=O)(OON(=O)(=O)),197.0572,-3.514728353648513,0.025142655509326338,IVOC
C(=O)(O)C(OO)C(=O)C(=O)C,162.0975,-4.803026998154521,0.00106486979811055,IVOC
C(=O)(O)C(OO)C(=O)C(=O)C(=O)C(=O),204.0912,-6.194905371965732,5.438336775404858e-05,SVOC
C(=O)(O)C(OO)C(=O)C(=O)C(=O)C(=O)C(OO),250.1165,-9.229432148905312,6.15541565705584e-08,LVOC
C(=O)(O)C(OO)C(=O)C(=O)C(O)(ON(=O)(=O))C(=O),267.104,-7.6224275373394175,2.65950031140621e-06,SVOC
C(=O)(O)C(OO)C(=O)C(=O)C(O)(OO)C(=O),238.1058,-8.424523718789557,3.7393270114509586e-07,SVOC
C(=O)(O)C(OO)C(=O)C(=O)C(ON(=O)(=O))(C(=O))C(=O),279.1147,-6.276740734227503,6.160119919231398e-05,SVOC
C(=O)(O)C(OO)C(=O)C(=O)C(ON(=O)(=O))(C)C(=O)(OO),297.13,-7.242092588465991,7.102334222279478e-06,SVOC
C(=O)(O)C(OO)C(=O)C(=O)OC(=O)C(OO),238.1058,-7.612012801476813,2.4283113179166544e-06,SVOC
C(=O)(O)C(OO)C(=O)C(=O)OC(OO)(C)C(=O),252.1324,-8.688616061122602,2.1555583708522924e-07,LVOC
C(=O)(O)C(OO)C(=O)C(=O)OOC(=O),208.0799,-5.325369306728331,0.000410589666206453,IVOC
C(=O)(O)C(OO)C(=O)C(C(=O))=CC(=O),202.1183,-7.764030665063758,1.4525201396387615e-06,SVOC
C(=O)(O)C(OO)C(=O)C(C(ON(=O)(=O)))=CC(=O),249.1318,-8.002336066925169,1.0342851516871644e-06,SVOC
C(=O)(O)C(OO)C(=O)C(C)(C)C(C(=O))C(=O)C,246.214,-9.63708387711096,2.3701512309050125e-08,LVOC
C(=O)(O)C(OO)C(=O)C(O)(C)C(=O),192.1235,-7.826355498352588,1.1961129226005694e-06,SVOC
C(=O)(O)C(OO)C(=O)C(O)(C)C(=O)C(=O),220.1336,-9.103101385341088,7.246564158628055e-08,LVOC
C(=O)(O)C(OO)C(=O)C(O)(C)C(ON(=O)(=O)),239.137,-7.247514045296137,5.645207663180155e-06,SVOC
C(=O)(O)C(OO)C(=O)C(O)(C)C(ON(=O)(=O))(ON(=O)(=O)),300.1339,-7.352813446805191,5.559667202255437e-06,SVOC
C(=O)(O)C(OO)C(=O)C(O)(O)C(=O)C(=O)(OON(=O)(=O)),299.1028,-9.432861713274365,4.6079308845425885e-08,LVOC
C(=O)(O)C(OO)C(=O)C(O)(O)C(O)(ON(=O)(=O))C(=O),285.1193,-8.661191008345043,2.596466949372832e-07,LVOC
C(=O)(O)C(OO)C(=O)C(O)(O)C(ON(=O)(=O))(C(=O))C(=O),297.13,-8.29340387043102,6.310878565919038e-07,SVOC
C(=O)(O)C(OO)C(=O)C(=O)CC(=O)(OON(=O)(=O)),267.104,-5.927784858367772,0.00013165662701987655,SVOC
C(=O)(O)C(OO)C(=O)C(O)C(OO)(C)C(=O),238.1489,-11.655765818625936,2.19598794785542e-10,ELVOC
C(=O)(O)C(OO)C(=O)C(ON(=O)(=O))C(=O),223.0945,-5.911179545356265,0.00011425007907456219,SVOC
C(=O)(O)C(OO)C(=O)C(OO),166.0862,-8.152670072570345,4.877650373184713e-07,SVOC
C(=O)(O)C(OO)C(=O)C(OO)=CC(=O),206.107,-10.535519397872568,2.506804900965479e-09,LVOC
C(=O)(O)C(OO)C(=O)C1(C(ON(=O)(=O)))OC1C(=O)(N(=O)(=O)),310.1287,-7.543202736800924,3.7058378515569533e-06,SVOC
C(=O)(O)C(OO)C(=O)C1(C)OC1C(=O)(O),220.1336,-9.06237358302748,7.959026376451514e-08,LVOC
C(=O)(O)C(OO)C(=O)C1(N(=O)(=O))OC1C(=O),235.1052,-6.597508739676344,2.479137908509004e-05,SVOC
C(=O)(O)C(OO)C(=O)C1(O)OC1C(=O),206.107,-9.252815905239656,4.8064455608560855e-08,LVOC
C(=O)(O)C(OO)C(=O)C1(OO)OC1(C)C(=O)(OON(=O)(=O)),313.1294,-7.801491461663311,2.0643321445491382e-06,SVOC
C(=O)(O)C(OO)C(=O)C1OC1(C)C(=O)(OO),236.133,-9.481789722309216,3.25023044061111e-08,LVOC
C(=O)(O)C(OO)C(=O)C1OC1(ON(=O)(=O))C(=O),251.1046,-6.399345116658737,4.1788496210434545e-05,SVOC
C(=O)(O)C(OO)C(=O)C1OC1C(=O)C(ON(=O)(=O)),265.1312,-8.573851351824112,2.952274101009115e-07,LVOC
C(=O)(O)C(OO)C(=O)C1OOC(=O)C1(O)C(ON(=O)(=O)),297.13,-8.096914442834365,9.921543735401772e-07,SVOC
C(=O)(O)C(OO)C(=O)CC(O)CCC(ON(=O)(=O)),267.1901,-10.824120438709713,1.6720417402977859e-09,LVOC
C(=O)(O)C(OO)C(=O)OC(=O)C(=O)C,206.107,-5.302130814792266,0.00042905119724233136,IVOC
C(=O)(O)C(OO)C(=O)OC(=O)C(=O)C(=O)(OON(=O)(=O)),297.0869,-5.048714189614987,0.0011084510101225821,IVOC
C(=O)(O)C(OO)C(=O)OC(=O)C(=O)C(OO),238.1058,-7.651538217510618,2.2170676649579256e-06,SVOC
C(=O)(O)C(OO)C(=O)OC(OO)(C(=O))C(=O),238.1058,-7.74438059840738,1.790344337861456e-06,SVOC
C(=O)(O)C(OO)C(=O)OC(OO)C(=O)(OON(=O)(=O)),287.0921,-6.523148163792359,3.5926943358954356e-05,SVOC
C(=O)(O)C(OO)C(=O)OOC(C(=O))C(=O)C(=O),250.1165,-7.214391962482177,6.372319920482046e-06,SVOC
C(=O)(O)C(OO)C(=O)OOC(O)(C(=O)(N(=O)(=O)))C(=O),283.1034,-7.462342343934599,4.075209427008458e-06,SVOC
C(=O)(O)C(OO)C(=O)OOC(ON(=O)(=O))(C)C(=O)(OO),301.1187,-8.5571050087903,3.4848164570530506e-07,SVOC
C(=O)(O)C(OO)C(=O)OOC(ON(=O)(=O))C(=O),255.0933,-6.805573685903199,1.665990640354609e-05,SVOC
C(=O)(O)C(OO)C(=O)OOC(ON(=O)(=O))C(=O)(O),271.0927,-9.183027273477688,7.423996194270532e-08,LVOC
C(=O)(O)C(OO)C(=O)OOC(ON(=O)(=O))C(OO),273.1086,-8.21007134797876,7.02766771842941e-07,SVOC
C(=O)(O)C(OO)C(=O)OOCC(=O),194.0963,-7.615002980798286,1.965900200050916e-06,SVOC
C(=O)(O)C(OO)C(=O)OOCC(=O)(OO),226.0951,-10.984789338826536,9.773474911993063e-10,LVOC
C(=O)(O)C(OO)C(=O)OOCC(=O)C(=O)(OON(=O)(=O)),299.1028,-7.415752280166997,4.793087855114886e-06,SVOC
C(=O)(O)C(OO)C(C(=O)(O))C(C)(C)C(=O),220.1767,-9.860459568710525,1.2672403143895379e-08,LVOC
C(=O)(O)C(OO)C(C(=O)(O))C(O)(C)C(ON(=O)(=O)),269.1629,-10.8306315898279,1.6593224917965426e-09,LVOC
C(=O)(O)C(OO)C(C(=O)(O))CC(=O),192.1235,-9.862235440120449,1.101266024010126e-08,LVOC
C(=O)(O)C(OO)C(C(=O))C(O)(C)C(=O),206.1501,-8.947496500834003,9.710335602950982e-08,LVOC
C(=O)(O)C(OO)C(C(=O)C(=O))OOC(=O),222.1064,-7.113567074244794,7.137418952088094e-06,SVOC
C(=O)(O)C(OO)C(C(=O)C(ON(=O)(=O)))OOC(=O)C(=O)(OON(=O)(=O)),374.1263,-7.495945393757731,4.984482047985317e-06,SVOC
C(=O)(O)C(OO)C(C(ON(=O)(=O))(C)C(ON(=O)(=O)))CC(=O),312.1877,-7.847499169392434,1.8512446215457058e-06,SVOC
C(=O)(O)C(OO)C(C(ON(=O)(=O)))(C(=O)(OON(=O)(=O)))OOC(=O)C(=O),374.1263,-7.078356542605094,1.3037937275226821e-05,SVOC
C(=O)(O)C(OO)C(C(ON(=O)(=O)))C(=O)C,223.1376,-7.101871206960806,7.36628880090431e-06,SVOC
C(=O)(O)C(OO)C(C(OO))C(=O)C,194.1394,-8.399844046498252,3.22713272677929e-07,SVOC
C(=O)(O)C(OO)C(C)(C(=O)(OON(=O)(=O)))C(=O)C,267.1471,-6.317061334457857,5.3732410089379914e-05,SVOC
C(=O)(O)C(OO)C(C)(C(=O))C(=O)C,190.1507,-6.34039238215696,3.624538668402843e-05,SVOC
C(=O)(O)C(OO)C(C)(C(O))C(=O)C(=O)(OON(=O)(=O)),283.1465,-8.144545992784986,8.472515965397789e-07,SVOC
C(=O)(O)C(OO)C(C)(C(O))C(=O)CC(=O),220.1767,-9.735714539848836,1.688900286718913e-08,LVOC
C(=O)(O)C(OO)C(C)(C(ON(=O)(=O)))C(=O)C,237.1641,-6.758992281483708,1.724264390298966e-05,SVOC
C(=O)(O)C(OO)C(C)(C(ON(=O)(=O)))C(=O)C(=O)(OO),283.1465,-8.919374501423905,1.4229311514462e-07,LVOC
C(=O)(O)C(OO)C(C)(C(ON(=O)(=O)))C(C(=O))C(=O)C,279.2008,-8.186091287478316,7.59228604152736e-07,SVOC
C(=O)(O)C(OO)C(C)(C(OO))C(ON(=O)(=O))C(=O),269.1629,-9.007853624111693,1.1033384821308034e-07,LVOC
C(=O)(O)C(OO)C(C)(C)C(=O)C(=O)(OON(=O)(=O)),267.1471,-5.584480928196183,0.00029027974100216615,SVOC
C(=O)(O)C(OO)C(C)(C)C(=O)C(O)(C)C(=O)(OON(=O)(=O)),311.1996,-6.872542500072388,1.7419822324331767e-05,SVOC
C(=O)(O)C(OO)C(C)(C)C(=O)C(ON(=O)(=O))(C)C(=O)(OON(=O)(=O)),356.1972,-6.6211860861618055,3.556735798360611e-05,SVOC
C(=O)(O)C(OO)C(C)(C)C(C(=O)(OON(=O)(=O)))C(=O)C(ON(=O)(=O)),356.1972,-7.864601028016936,2.0306574287362415e-06,SVOC
C(=O)(O)C(OO)C(C)(C)C(C(=O))C(=O),204.1773,-7.439367248542471,3.0987561305325044e-06,SVOC
C(=O)(O)C(OO)C(C)(C)C(C(=O))C(=O)C(ON(=O)(=O)),279.2008,-8.554099456845186,3.253601746551094e-07,SVOC
C(=O)(O)C(OO)C(C)(C)C(C(=O))C(O)(C)C(=O)(O),264.2292,-12.66752116873386,2.371411011519308e-11,ELVOC
C(=O)(O)C(OO)C(C)(C)C(C(=O))C(ON(=O)(=O))(C)C(=O),293.2274,-9.232355078282373,7.167977976917477e-08,LVOC
C(=O)(O)C(OO)C(C)(C)C(C(=O))C(OO)(C)C(=O),264.2292,-11.686605690665488,2.2694588381741883e-10,ELVOC
C(=O)(O)C(OO)C(C)(C)C(ON(=O)(=O))C(O)(C)C(=O),281.2167,-7.960469267590555,1.2856389784470625e-06,SVOC
C(=O)(O)C(OO)C(C)(C)C(ON(=O)(=O))C(ON(=O)(=O))(C)C(=O),326.2143,-7.2222426668248385,8.162205393528134e-06,SVOC
C(=O)(O)C(OO)C(C)(C)C(ON(=O)(=O))C(OO),255.1794,-7.897820832530106,1.3476340341573167e-06,SVOC
C(=O)(O)C(OO)C(C)(C)OOC(=O),194.1394,-5.886915639144538,0.0001051344954822051,SVOC
C(=O)(O)C(OO)C(C1(=O))OOC1(C(=O)(O))C(=O),250.1165,-10.720722067386202,1.9859461418209975e-09,LVOC
C(=O)(O)C(OO)C(C1(=O))OOC1(C)C(=O)(OO),252.1324,-8.959198930596322,1.1560507990828321e-07,LVOC
C(=O)(O)C(OO)C(C1(=O))OOC1C(=O)C(=O)(O),250.1165,-10.511240849613037,3.2169823946397387e-09,LVOC
C(=O)(O)C(OO)C(C1(=O))OOC1C(=O)C(=O)(OON(=O)(=O)),311.1135,-7.01323572491747,1.2595932445452049e-05,SVOC
C(=O)(O)C(OO)C(C1(O)(O))OOC1(C(ON(=O)(=O)))C(=O),299.1459,-12.844192865883064,1.7874643140512273e-11,ELVOC
C(=O)(O)C(OO)C(C1(O))OOC1(C(=O)(OON(=O)(=O)))C(=O),313.1294,-8.656474853653066,2.88267832878193e-07,LVOC
C(=O)(O)C(OO)C(C1(O))OOC1C(=O)C(=O)(O),252.1324,-11.145999228706442,7.519286283336479e-10,LVOC
C(=O)(O)C(OO)C(N(=O)(=O))(C(=O)(O))OOC(=O),255.0933,-8.407115025122332,4.1699535563503233e-07,SVOC
C(=O)(O)C(OO)C(N(=O)(=O))(C1(O)(O))OOC1(C(=O)(OON(=O)(=O)))C(=O),374.1263,-9.744895609046234,2.809763851733948e-08,LVOC
C(=O)(O)C(OO)C(N(=O)(=O))(C1(O)(O))OOC1(C)C(=O)(OON(=O)(=O)),360.1428,-10.919768962362028,1.8082270653067334e-09,LVOC
C(=O)(O)C(OO)C(N(=O)(=O))(C1(O)(O))OOC1C(=O)(OON(=O)(=O)),346.1162,-9.65824783446362,3.173374177985077e-08,LVOC
C(=O)(O)C(OO)C(N(=O)(=O))(OO)C(O)(O)C(=O)C(=O),285.1193,-11.62586980889098,2.816462662705256e-10,ELVOC
C(=O)(O)C(OO)C(N(=O)(=O))C(=O)C(ON(=O)(=O))C(=O),282.1186,-6.798567486218598,1.8724551533102018e-05,SVOC
C(=O)(O)C(OO)C(O)(C(=O)(O))C(ON(=O)(=O))OC(=O),285.1193,-11.37065328435823,5.068979359178984e-10,LVOC
C(=O)(O)C(OO)C(O)(C(=O)(O))C1OC1C(=O),236.133,-11.09035453990697,8.004778809340863e-10,LVOC
C(=O)(O)C(OO)C(O)(C(=O)(O))C1OC1C(=O)(OON(=O)(=O)),313.1294,-10.940289893338516,1.4996197226190832e-09,LVOC
C(=O)(O)C(OO)C(O)(C(=O)(OO))C(=O)(OON(=O)(=O)),287.0921,-7.535027057135719,3.495758126671494e-06,SVOC
C(=O)(O)C(OO)C(O)(C(=O)(OO))C1OC1(=O),238.1058,-7.541326189858965,2.857531165140074e-06,SVOC
C(=O)(O)C(OO)C(O)(C(=O)(OON(=O)(=O)))C(=O)(OON(=O)(=O)),332.0897,-6.302881031771567,6.901151557088668e-05,SVOC
C(=O)(O)C(OO)C(O)(C(=O)(OON(=O)(=O)))C(=O)C(O)C(=O),313.1294,-7.022559460423958,1.240827975460201e-05,SVOC
C(=O)(O)C(OO)C(O)(C(=O)(OON(=O)(=O)))C(=O)OC(=O),299.1028,-6.122803840884444,9.409441115294434e-05,SVOC
C(=O)(O)C(OO)C(O)(C(=O)(OON(=O)(=O)))C1OC1C(=O),297.13,-8.701311746703956,2.4670726986133934e-07,LVOC
C(=O)(O)C(OO)C(O)(C(=O)(OON(=O)(=O)))C1OC1C(=O)(O),313.1294,-9.823555875304002,1.9620730001999174e-08,LVOC
C(=O)(O)C(OO)C(O)(C(=O))C(=O)OC(=O),222.1064,-7.785267133667897,1.5199913984120313e-06,SVOC
C(=O)(O)C(OO)C(O)(C(=O))C(ON(=O)(=O))OC(=O),269.1199,-8.631047616530115,2.6269111702288964e-07,LVOC
C(=O)(O)C(OO)C(O)(C(=O))C1OC1(ON(=O)(=O))C(=O),281.1306,-8.951874449206139,1.3109341025246354e-07,LVOC
C(=O)(O)C(OO)C(O)(C(=O))C1OC1(OO),224.1223,-7.259164195213463,5.150721479849694e-06,SVOC
C(=O)(O)C(OO)C(O)(C(=O))C1OC1C(=O),220.1336,-7.962891864935148,1.0007870155042195e-06,SVOC
